2021/05/02;15:21:01;25ºC;0
2021/05/02;12:09:17;30ºC;2
2021/05/02;12:09:22;30ºC;1
2021/05/02;12:09:26;30ºC;1
2021/05/02;12:09:33;30ºC;1
2021/05/02;12:11:12;30ºC;1
2021/05/02;12:11:24;30ºC;0
2021/05/02;12:11:32;30ºc;0
2021/05/02;12:27:35;30ºC;0
2021/05/02;12:45:07;30ºC;02021/05/10;08:52:56;21;0
2021/05/10;08:53:06;26ºC;0
2021/05/10;08:59:32;3.450635386119257;0
2021/05/10;08:59:35;3.176930596285435;0
2021/05/10;08:59:38;3.0009775171065494;0
2021/05/10;08:59:41;3.0009775171065494;0
2021/05/10;08:59:44;2.9227761485826003;0
2021/05/10;08:59:49;2.961876832844575;0
2021/05/10;08:59:52;2.961876832844575;0
2021/05/10;08:59:55;3.0009775171065494;0
2021/05/10;08:59:59;3.040078201368524;0
2021/05/10;09:00:02;3.0987292277614857;0
2021/05/10;09:00:06;3.1573802541544476;0
2021/05/10;09:00:09;3.1573802541544476;0
2021/05/10;09:00:13;3.0205278592375366;0
2021/05/10;09:00:16;2.9227761485826003;0
2021/05/10;09:00:20;2.8836754643206257;0
2021/05/10;09:00:23;2.7468230694037143;0
2021/05/10;09:00:27;2.6881720430107525;0
2021/05/10;09:00:30;5;0
2021/05/10;09:00:32;5;0
2021/05/10;09:00:36;5;0
2021/05/10;09:00:39;4.980449657869013;0
2021/05/10;09:00:43;4.804496578690127;0
2021/05/10;09:00:46;4.56989247311828;0
2021/05/10;09:00:49;4.354838709677419;0
2021/05/10;09:00:55;4.0175953079178885;0
2021/05/10;09:00:59;3.900293255131965;0
2021/05/10;09:01:02;3.724340175953079;0
2021/05/10;09:01:05;3.567937438905181;0
2021/05/10;09:01:08;3.3919843597262953;0
2021/05/10;09:01:13;3.118279569892473;0
2021/05/10;09:01:16;5;0
2021/05/10;09:01:19;5;0
2021/05/10;09:01:21;5;0
2021/05/10;09:01:26;5;0
2021/05/10;09:01:29;4.863147605083089;0
2021/05/10;09:01:32;4.628543499511242;0
2021/05/10;09:01:36;4.530791788856305;0
2021/05/10;09:01:40;4.296187683284457;0
2021/05/10;09:01:44;4.07624633431085;0
